Sucursal,País,Ciudad,Mes,Categoría,Ventas,Empleados Sucursal
Sucursal_9,Perú,Arequipa,2024-08,Refrigeradores,39513,36
Sucursal_9,Perú,Arequipa,2024-08,Lavadoras,24730,36
Sucursal_9,Perú,Arequipa,2024-08,Televisores,20989,36
Sucursal_9,Perú,Arequipa,2024-08,Microondas,117318,36
Sucursal_9,Perú,Arequipa,2024-09,Refrigeradores,21719,36
Sucursal_9,Perú,Arequipa,2024-09,Lavadoras,43371,36
Sucursal_9,Perú,Arequipa,2024-09,Televisores,24519,36
Sucursal_9,Perú,Arequipa,2024-09,Microondas,125043,36
Sucursal_9,Perú,Arequipa,2024-10,Refrigeradores,55178,36
Sucursal_9,Perú,Arequipa,2024-10,Lavadoras,45377,36
Sucursal_9,Perú,Arequipa,2024-10,Televisores,42489,36
Sucursal_9,Perú,Arequipa,2024-10,Microondas,89221,36
Sucursal_9,Perú,Arequipa,2024-11,Refrigeradores,39871,36
Sucursal_9,Perú,Arequipa,2024-11,Lavadoras,46200,36
Sucursal_9,Perú,Arequipa,2024-11,Televisores,13721,36
Sucursal_9,Perú,Arequipa,2024-11,Microondas,96147,36
Sucursal_9,Perú,Arequipa,2024-12,Refrigeradores,36742,36
Sucursal_9,Perú,Arequipa,2024-12,Lavadoras,32761,36
Sucursal_9,Perú,Arequipa,2024-12,Televisores,37376,36
Sucursal_9,Perú,Arequipa,2024-12,Microondas,182538,36
Sucursal_10,Chile,Valparaíso,2024-01,Refrigeradores,28527,50
Sucursal_10,Chile,Valparaíso,2024-01,Lavadoras,115935,50
Sucursal_10,Chile,Valparaíso,2024-01,Televisores,55817,50
Sucursal_10,Chile,Valparaíso,2024-01,Microondas,72688,50
Sucursal_10,Chile,Valparaíso,2024-02,Refrigeradores,32101,50
Sucursal_10,Chile,Valparaíso,2024-02,Lavadoras,180350,50
Sucursal_10,Chile,Valparaíso,2024-02,Televisores,24221,50
Sucursal_10,Chile,Valparaíso,2024-02,Microondas,23372,50
Sucursal_10,Chile,Valparaíso,2024-03,Refrigeradores,46097,50
Sucursal_10,Chile,Valparaíso,2024-03,Lavadoras,100270,50
Sucursal_10,Chile,Valparaíso,2024-03,Televisores,28051,50
Sucursal_10,Chile,Valparaíso,2024-03,Microondas,42544,50
Sucursal_10,Chile,Valparaíso,2024-04,Refrigeradores,17827,50
Sucursal_10,Chile,Valparaíso,2024-04,Lavadoras,122850,50
Sucursal_10,Chile,Valparaíso,2024-04,Televisores,31066,50
Sucursal_10,Chile,Valparaíso,2024-04,Microondas,41499,50
Sucursal_10,Chile,Valparaíso,2024-05,Refrigeradores,67927,50
Sucursal_10,Chile,Valparaíso,2024-05,Lavadoras,208020,50
Sucursal_10,Chile,Valparaíso,2024-05,Televisores,20497,50
Sucursal_10,Chile,Valparaíso,2024-05,Microondas,31148,50
Sucursal_10,Chile,Valparaíso,2024-06,Refrigeradores,17502,50
Sucursal_10,Chile,Valparaíso,2024-06,Lavadoras,133291,50
Sucursal_10,Chile,Valparaíso,2024-06,Televisores,54397,50
Sucursal_10,Chile,Valparaíso,2024-06,Microondas,60111,50
Sucursal_10,Chile,Valparaíso,2024-07,Refrigeradores,40336,50
Sucursal_10,Chile,Valparaíso,2024-07,Lavadoras,108963,50
Sucursal_10,Chile,Valparaíso,2024-07,Televisores,60350,50
Sucursal_10,Chile,Valparaíso,2024-07,Microondas,46719,50
Sucursal_10,Chile,Valparaíso,2024-08,Refrigeradores,37102,50
Sucursal_10,Chile,Valparaíso,2024-08,Lavadoras,177402,50
Sucursal_10,Chile,Valparaíso,2024-08,Televisores,22529,50
Sucursal_10,Chile,Valparaíso,2024-08,Microondas,51255,50
Sucursal_10,Chile,Valparaíso,2024-09,Refrigeradores,28434,50
Sucursal_10,Chile,Valparaíso,2024-09,Lavadoras,74459,50
Sucursal_10,Chile,Valparaíso,2024-09,Televisores,63148,50
Sucursal_10,Chile,Valparaíso,2024-09,Microondas,30398,50
Sucursal_10,Chile,Valparaíso,2024-10,Refrigeradores,61682,50
Sucursal_10,Chile,Valparaíso,2024-10,Lavadoras,170576,50
Sucursal_10,Chile,Valparaíso,2024-10,Televisores,61638,50
Sucursal_10,Chile,Valparaíso,2024-10,Microondas,39968,50
Sucursal_10,Chile,Valparaíso,2024-11,Refrigeradores,18037,50
Sucursal_10,Chile,Valparaíso,2024-11,Lavadoras,172219,50
Sucursal_10,Chile,Valparaíso,2024-11,Televisores,42446,50
Sucursal_10,Chile,Valparaíso,2024-11,Microondas,61800,50
Sucursal_10,Chile,Valparaíso,2024-12,Refrigeradores,69280,50
Sucursal_10,Chile,Valparaíso,2024-12,Lavadoras,137261,50
Sucursal_10,Chile,Valparaíso,2024-12,Televisores,49291,50
Sucursal_10,Chile,Valparaíso,2024-12,Microondas,57737,50
Sucursal_11,Perú,Lima,2024-01,Refrigeradores,13789,36
Sucursal_11,Perú,Lima,2024-01,Lavadoras,38771,36
Sucursal_11,Perú,Lima,2024-01,Televisores,25375,36
Sucursal_11,Perú,Lima,2024-01,Microondas,96746,36
Sucursal_11,Perú,Lima,2024-02,Refrigeradores,20552,36
Sucursal_11,Perú,Lima,2024-02,Lavadoras,24238,36
Sucursal_11,Perú,Lima,2024-02,Televisores,38487,36
Sucursal_11,Perú,Lima,2024-02,Microondas,45313,36
Sucursal_11,Perú,Lima,2024-03,Refrigeradores,25801,36
Sucursal_11,Perú,Lima,2024-03,Lavadoras,22319,36
Sucursal_11,Perú,Lima,2024-03,Televisores,38304,36
Sucursal_11,Perú,Lima,2024-03,Microondas,75583,36
Sucursal_11,Perú,Lima,2024-04,Refrigeradores,16982,36
Sucursal_11,Perú,Lima,2024-04,Lavadoras,36719,36
Sucursal_11,Perú,Lima,2024-04,Televisores,37834,36
Sucursal_11,Perú,Lima,2024-04,Microondas,102261,36
Sucursal_11,Perú,Lima,2024-05,Refrigeradores,18795,36
Sucursal_11,Perú,Lima,2024-05,Lavadoras,20359,36
Sucursal_11,Perú,Lima,2024-05,Televisores,17523,36
Sucursal_11,Perú,Lima,2024-05,Microondas,53104,36
Sucursal_11,Perú,Lima,2024-06,Refrigeradores,9115,36
Sucursal_11,Perú,Lima,2024-06,Lavadoras,17314,36
Sucursal_11,Perú,Lima,2024-06,Televisores,29450,36
Sucursal_11,Perú,Lima,2024-06,Microondas,44206,36
Sucursal_11,Perú,Lima,2024-07,Refrigeradores,17244,36
Sucursal_11,Perú,Lima,2024-07,Lavadoras,17179,36
Sucursal_11,Perú,Lima,2024-07,Televisores,14990,36
Sucursal_11,Perú,Lima,2024-07,Microondas,56787,36
Sucursal_11,Perú,Lima,2024-08,Refrigeradores,21350,36
Sucursal_11,Perú,Lima,2024-08,Lavadoras,30527,36
Sucursal_11,Perú,Lima,2024-08,Televisores,36748,36
Sucursal_11,Perú,Lima,2024-08,Microondas,65164,36
Sucursal_11,Perú,Lima,2024-09,Refrigeradores,25216,36
Sucursal_11,Perú,Lima,2024-09,Lavadoras,42075,36
Sucursal_11,Perú,Lima,2024-09,Televisores,39802,36
Sucursal_11,Perú,Lima,2024-09,Microondas,110323,36
Sucursal_11,Perú,Lima,2024-10,Refrigeradores,41073,36
Sucursal_11,Perú,Lima,2024-10,Lavadoras,8535,36
Sucursal_11,Perú,Lima,2024-10,Televisores,31721,36
Sucursal_11,Perú,Lima,2024-10,Microondas,97199,36
Sucursal_11,Perú,Lima,2024-11,Refrigeradores,25734,36
Sucursal_11,Perú,Lima,2024-11,Lavadoras,42116,36
Sucursal_11,Perú,Lima,2024-11,Televisores,11268,36
Sucursal_11,Perú,Lima,2024-11,Microondas,45347,36
Sucursal_11,Perú,Lima,2024-12,Refrigeradores,19992,36
Sucursal_11,Perú,Lima,2024-12,Lavadoras,37561,36
Sucursal_11,Perú,Lima,2024-12,Televisores,17746,36
Sucursal_11,Perú,Lima,2024-12,Microondas,60789,36
Sucursal_12,Argentina,Córdoba,2024-01,Refrigeradores,38851,53
Sucursal_12,Argentina,Córdoba,2024-01,Lavadoras,22008,53
Sucursal_12,Argentina,Córdoba,2024-01,Televisores,34484,53
Sucursal_12,Argentina,Córdoba,2024-01,Microondas,33568,53
Sucursal_12,Argentina,Córdoba,2024-02,Refrigeradores,77615,53
Sucursal_12,Argentina,Córdoba,2024-02,Lavadoras,35680,53
Sucursal_12,Argentina,Córdoba,2024-02,Televisores,37074,53
Sucursal_12,Argentina,Córdoba,2024-02,Microondas,9560,53
Sucursal_12,Argentina,Córdoba,2024-03,Refrigeradores,46411,53
Sucursal_12,Argentina,Córdoba,2024-03,Lavadoras,14687,53
Sucursal_12,Argentina,Córdoba,2024-03,Televisores,31505,53
Sucursal_12,Argentina,Córdoba,2024-03,Microondas,37030,53
Sucursal_12,Argentina,Córdoba,2024-04,Refrigeradores,111296,53
Sucursal_12,Argentina,Córdoba,2024-04,Lavadoras,17471,53
Sucursal_12,Argentina,Córdoba,2024-04,Televisores,26442,53
Sucursal_12,Argentina,Córdoba,2024-04,Microondas,33396,53
Sucursal_12,Argentina,Córdoba,2024-05,Refrigeradores,92914,53
Sucursal_12,Argentina,Córdoba,2024-05,Lavadoras,13975,53
Sucursal_12,Argentina,Córdoba,2024-05,Televisores,13593,53
Sucursal_12,Argentina,Córdoba,2024-05,Microondas,14042,53
Sucursal_12,Argentina,Córdoba,2024-06,Refrigeradores,81067,53
Sucursal_12,Argentina,Córdoba,2024-06,Lavadoras,34881,53
Sucursal_12,Argentina,Córdoba,2024-06,Televisores,12625,53
Sucursal_12,Argentina,Córdoba,2024-06,Microondas,11262,53
Sucursal_12,Argentina,Córdoba,2024-07,Refrigeradores,97064,53
Sucursal_12,Argentina,Córdoba,2024-07,Lavadoras,9019,53
Sucursal_12,Argentina,Córdoba,2024-07,Televisores,11509,53
Sucursal_12,Argentina,Córdoba,2024-07,Microondas,22535,53
Sucursal_12,Argentina,Córdoba,2024-08,Refrigeradores,103736,53
Sucursal_12,Argentina,Córdoba,2024-08,Lavadoras,35468,53
Sucursal_12,Argentina,Córdoba,2024-08,Televisores,29139,53
Sucursal_12,Argentina,Córdoba,2024-08,Microondas,11101,53
Sucursal_12,Argentina,Córdoba,2024-09,Refrigeradores,51980,53
Sucursal_12,Argentina,Córdoba,2024-09,Lavadoras,15342,53
Sucursal_12,Argentina,Córdoba,2024-09,Televisores,19740,53
Sucursal_12,Argentina,Córdoba,2024-09,Microondas,36377,53
Sucursal_12,Argentina,Córdoba,2024-10,Refrigeradores,58449,53
Sucursal_12,Argentina,Córdoba,2024-10,Lavadoras,11242,53
Sucursal_12,Argentina,Córdoba,2024-10,Televisores,22430,53
Sucursal_12,Argentina,Córdoba,2024-10,Microondas,35365,53
Sucursal_12,Argentina,Córdoba,2024-11,Refrigeradores,77374,53
Sucursal_12,Argentina,Córdoba,2024-11,Lavadoras,26267,53
Sucursal_12,Argentina,Córdoba,2024-11,Televisores,30990,53
Sucursal_12,Argentina,Córdoba,2024-11,Microondas,23746,53
Sucursal_12,Argentina,Córdoba,2024-12,Refrigeradores,94375,53
Sucursal_12,Argentina,Córdoba,2024-12,Lavadoras,23174,53
Sucursal_12,Argentina,Córdoba,2024-12,Televisores,15033,53
Sucursal_12,Argentina,Córdoba,2024-12,Microondas,8846,53
Sucursal_13,Chile,Valparaíso,2024-01,Refrigeradores,53865,45
Sucursal_13,Chile,Valparaíso,2024-01,Lavadoras,76740,45
Sucursal_13,Chile,Valparaíso,2024-01,Televisores,50361,45
Sucursal_13,Chile,Valparaíso,2024-01,Microondas,63926,45
Sucursal_13,Chile,Valparaíso,2024-02,Refrigeradores,55513,45
Sucursal_13,Chile,Valparaíso,2024-02,Lavadoras,76151,45
Sucursal_13,Chile,Valparaíso,2024-02,Televisores,18595,45
Sucursal_13,Chile,Valparaíso,2024-02,Microondas,55494,45
Sucursal_13,Chile,Valparaíso,2024-03,Refrigeradores,45194,45
Sucursal_13,Chile,Valparaíso,2024-03,Lavadoras,135197,45
Sucursal_13,Chile,Valparaíso,2024-03,Televisores,50974,45
Sucursal_13,Chile,Valparaíso,2024-03,Microondas,25312,45
Sucursal_13,Chile,Valparaíso,2024-04,Refrigeradores,55668,45
Sucursal_13,Chile,Valparaíso,2024-04,Lavadoras,203403,45
Sucursal_13,Chile,Valparaíso,2024-04,Televisores,41598,45
Sucursal_13,Chile,Valparaíso,2024-04,Microondas,63659,45
Sucursal_13,Chile,Valparaíso,2024-05,Refrigeradores,70563,45
Sucursal_13,Chile,Valparaíso,2024-05,Lavadoras,143739,45
Sucursal_13,Chile,Valparaíso,2024-05,Televisores,56829,45
Sucursal_13,Chile,Valparaíso,2024-05,Microondas,24338,45
Sucursal_13,Chile,Valparaíso,2024-06,Refrigeradores,70186,45
Sucursal_13,Chile,Valparaíso,2024-06,Lavadoras,112206,45
Sucursal_13,Chile,Valparaíso,2024-06,Televisores,31415,45
Sucursal_13,Chile,Valparaíso,2024-06,Microondas,71012,45
Sucursal_13,Chile,Valparaíso,2024-07,Refrigeradores,51941,45
Sucursal_13,Chile,Valparaíso,2024-07,Lavadoras,168382,45
Sucursal_13,Chile,Valparaíso,2024-07,Televisores,32668,45
Sucursal_13,Chile,Valparaíso,2024-07,Microondas,33758,45
Sucursal_13,Chile,Valparaíso,2024-08,Refrigeradores,69661,45
Sucursal_13,Chile,Valparaíso,2024-08,Lavadoras,219018,45
Sucursal_13,Chile,Valparaíso,2024-08,Televisores,29380,45
Sucursal_13,Chile,Valparaíso,2024-08,Microondas,38658,45
Sucursal_13,Chile,Valparaíso,2024-09,Refrigeradores,53223,45
Sucursal_13,Chile,Valparaíso,2024-09,Lavadoras,197958,45
Sucursal_13,Chile,Valparaíso,2024-09,Televisores,37590,45
Sucursal_13,Chile,Valparaíso,2024-09,Microondas,30703,45
Sucursal_13,Chile,Valparaíso,2024-10,Refrigeradores,59480,45
Sucursal_13,Chile,Valparaíso,2024-10,Lavadoras,184558,45
Sucursal_13,Chile,Valparaíso,2024-10,Televisores,27078,45
Sucursal_13,Chile,Valparaíso,2024-10,Microondas,60652,45
Sucursal_13,Chile,Valparaíso,2024-11,Refrigeradores,43419,45
Sucursal_13,Chile,Valparaíso,2024-11,Lavadoras,173764,45
Sucursal_13,Chile,Valparaíso,2024-11,Televisores,24451,45
Sucursal_13,Chile,Valparaíso,2024-11,Microondas,73090,45
Sucursal_13,Chile,Valparaíso,2024-12,Refrigeradores,49949,45
Sucursal_13,Chile,Valparaíso,2024-12,Lavadoras,198269,45
Sucursal_13,Chile,Valparaíso,2024-12,Televisores,67001,45
Sucursal_13,Chile,Valparaíso,2024-12,Microondas,34471,45
Sucursal_14,Colombia,Medellín,2024-01,Refrigeradores,16799,34
Sucursal_14,Colombia,Medellín,2024-01,Lavadoras,41986,34
Sucursal_14,Colombia,Medellín,2024-01,Televisores,128198,34
Sucursal_14,Colombia,Medellín,2024-01,Microondas,39097,34
Sucursal_14,Colombia,Medellín,2024-02,Refrigeradores,18233,34
Sucursal_14,Colombia,Medellín,2024-02,Lavadoras,27038,34
Sucursal_14,Colombia,Medellín,2024-02,Televisores,58126,34
Sucursal_14,Colombia,Medellín,2024-02,Microondas,29345,34
Sucursal_14,Colombia,Medellín,2024-03,Refrigeradores,10117,34
Sucursal_14,Colombia,Medellín,2024-03,Lavadoras,25547,34
Sucursal_14,Colombia,Medellín,2024-03,Televisores,90737,34
Sucursal_14,Colombia,Medellín,2024-03,Microondas,15098,34
Sucursal_14,Colombia,Medellín,2024-04,Refrigeradores,13485,34
Sucursal_14,Colombia,Medellín,2024-04,Lavadoras,24336,34
Sucursal_14,Colombia,Medellín,2024-04,Televisores,48799,34
Sucursal_14,Colombia,Medellín,2024-04,Microondas,28120,34
Sucursal_14,Colombia,Medellín,2024-05,Refrigeradores,43210,34
Sucursal_14,Colombia,Medellín,2024-05,Lavadoras,22305,34
Sucursal_14,Colombia,Medellín,2024-05,Televisores,93918,34
Sucursal_14,Colombia,Medellín,2024-05,Microondas,38722,34
Sucursal_14,Colombia,Medellín,2024-06,Refrigeradores,17487,34
Sucursal_14,Colombia,Medellín,2024-06,Lavadoras,31071,34
Sucursal_14,Colombia,Medellín,2024-06,Televisores,128972,34
Sucursal_14,Colombia,Medellín,2024-06,Microondas,28026,34
Sucursal_14,Colombia,Medellín,2024-07,Refrigeradores,44508,34
Sucursal_14,Colombia,Medellín,2024-07,Lavadoras,23706,34
Sucursal_14,Colombia,Medellín,2024-07,Televisores,139964,34
Sucursal_14,Colombia,Medellín,2024-07,Microondas,36813,34
Sucursal_14,Colombia,Medellín,2024-08,Refrigeradores,44251,34
Sucursal_14,Colombia,Medellín,2024-08,Lavadoras,19989,34
Sucursal_14,Colombia,Medellín,2024-08,Televisores,60389,34
Sucursal_14,Colombia,Medellín,2024-08,Microondas,40734,34
Sucursal_14,Colombia,Medellín,2024-09,Refrigeradores,21708,34
Sucursal_14,Colombia,Medellín,2024-09,Lavadoras,10544,34
Sucursal_14,Colombia,Medellín,2024-09,Televisores,105826,34
Sucursal_14,Colombia,Medellín,2024-09,Microondas,15970,34
Sucursal_14,Colombia,Medellín,2024-10,Refrigeradores,25962,34
Sucursal_14,Colombia,Medellín,2024-10,Lavadoras,37372,34
Sucursal_14,Colombia,Medellín,2024-10,Televisores,89419,34
Sucursal_14,Colombia,Medellín,2024-10,Microondas,27170,34
Sucursal_14,Colombia,Medellín,2024-11,Refrigeradores,11317,34
Sucursal_14,Colombia,Medellín,2024-11,Lavadoras,32306,34
Sucursal_14,Colombia,Medellín,2024-11,Televisores,127278,34
Sucursal_14,Colombia,Medellín,2024-11,Microondas,44499,34
Sucursal_14,Colombia,Medellín,2024-12,Refrigeradores,36020,34
Sucursal_14,Colombia,Medellín,2024-12,Lavadoras,42961,34
Sucursal_14,Colombia,Medellín,2024-12,Televisores,72786,34
Sucursal_14,Colombia,Medellín,2024-12,Microondas,11754,34
Sucursal_15,Argentina,Buenos Aires,2024-01,Refrigeradores,62799,41
Sucursal_15,Argentina,Buenos Aires,2024-01,Lavadoras,34428,41
Sucursal_15,Argentina,Buenos Aires,2024-01,Televisores,32421,41
Sucursal_15,Argentina,Buenos Aires,2024-01,Microondas,24829,41
Sucursal_15,Argentina,Buenos Aires,2024-02,Refrigeradores,77263,41
Sucursal_15,Argentina,Buenos Aires,2024-02,Lavadoras,20366,41
Sucursal_15,Argentina,Buenos Aires,2024-02,Televisores,15722,41
Sucursal_15,Argentina,Buenos Aires,2024-02,Microondas,13974,41
Sucursal_15,Argentina,Buenos Aires,2024-03,Refrigeradores,97100,41
Sucursal_15,Argentina,Buenos Aires,2024-03,Lavadoras,30815,41
Sucursal_15,Argentina,Buenos Aires,2024-03,Televisores,26972,41
Sucursal_15,Argentina,Buenos Aires,2024-03,Microondas,35489,41
Sucursal_15,Argentina,Buenos Aires,2024-04,Refrigeradores,78995,41
Sucursal_15,Argentina,Buenos Aires,2024-04,Lavadoras,30641,41
Sucursal_15,Argentina,Buenos Aires,2024-04,Televisores,26966,41
Sucursal_15,Argentina,Buenos Aires,2024-04,Microondas,36746,41
Sucursal_15,Argentina,Buenos Aires,2024-05,Refrigeradores,53098,41
Sucursal_15,Argentina,Buenos Aires,2024-05,Lavadoras,30820,41
Sucursal_15,Argentina,Buenos Aires,2024-05,Televisores,16827,41
Sucursal_15,Argentina,Buenos Aires,2024-05,Microondas,8549,41
Sucursal_15,Argentina,Buenos Aires,2024-06,Refrigeradores,72648,41
Sucursal_15,Argentina,Buenos Aires,2024-06,Lavadoras,19659,41
Sucursal_15,Argentina,Buenos Aires,2024-06,Televisores,18866,41
Sucursal_15,Argentina,Buenos Aires,2024-06,Microondas,19883,41
Sucursal_15,Argentina,Buenos Aires,2024-07,Refrigeradores,58411,41
Sucursal_15,Argentina,Buenos Aires,2024-07,Lavadoras,10492,41
Sucursal_15,Argentina,Buenos Aires,2024-07,Televisores,30151,41
Sucursal_15,Argentina,Buenos Aires,2024-07,Microondas,13716,41
Sucursal_15,Argentina,Buenos Aires,2024-08,Refrigeradores,105244,41
Sucursal_15,Argentina,Buenos Aires,2024-08,Lavadoras,15936,41
Sucursal_15,Argentina,Buenos Aires,2024-08,Televisores,33645,41
Sucursal_15,Argentina,Buenos Aires,2024-08,Microondas,33689,41
Sucursal_15,Argentina,Buenos Aires,2024-09,Refrigeradores,102668,41
Sucursal_15,Argentina,Buenos Aires,2024-09,Lavadoras,28964,41
Sucursal_15,Argentina,Buenos Aires,2024-09,Televisores,34131,41
Sucursal_15,Argentina,Buenos Aires,2024-09,Microondas,22517,41
Sucursal_15,Argentina,Buenos Aires,2024-10,Refrigeradores,65257,41
Sucursal_15,Argentina,Buenos Aires,2024-10,Lavadoras,21517,41
Sucursal_15,Argentina,Buenos Aires,2024-10,Televisores,22931,41
Sucursal_15,Argentina,Buenos Aires,2024-10,Microondas,15856,41
Sucursal_15,Argentina,Buenos Aires,2024-11,Refrigeradores,101084,41
Sucursal_15,Argentina,Buenos Aires,2024-11,Lavadoras,16979,41
Sucursal_15,Argentina,Buenos Aires,2024-11,Televisores,25058,41
Sucursal_15,Argentina,Buenos Aires,2024-11,Microondas,12372,41
Sucursal_15,Argentina,Buenos Aires,2024-12,Refrigeradores,103907,41
Sucursal_15,Argentina,Buenos Aires,2024-12,Lavadoras,25572,41
Sucursal_15,Argentina,Buenos Aires,2024-12,Televisores,15482,41
Sucursal_15,Argentina,Buenos Aires,2024-12,Microondas,30501,41
Sucursal_16,México,Ciudad de México,2024-01,Refrigeradores,63909,35
Sucursal_16,México,Ciudad de México,2024-01,Lavadoras,54646,35
Sucursal_16,México,Ciudad de México,2024-01,Televisores,194925,35
Sucursal_16,México,Ciudad de México,2024-01,Microondas,24484,35
Sucursal_16,México,Ciudad de México,2024-02,Refrigeradores,64416,35
Sucursal_16,México,Ciudad de México,2024-02,Lavadoras,55821,35
Sucursal_16,México,Ciudad de México,2024-02,Televisores,118346,35
Sucursal_16,México,Ciudad de México,2024-02,Microondas,31225,35
Sucursal_16,México,Ciudad de México,2024-03,Refrigeradores,19389,35
Sucursal_16,México,Ciudad de México,2024-03,Lavadoras,69213,35
Sucursal_16,México,Ciudad de México,2024-03,Televisores,108550,35
Sucursal_16,México,Ciudad de México,2024-03,Microondas,36450,35
Sucursal_16,México,Ciudad de México,2024-04,Refrigeradores,56143,35
Sucursal_16,México,Ciudad de México,2024-04,Lavadoras,80593,35
Sucursal_16,México,Ciudad de México,2024-04,Televisores,191249,35
Sucursal_16,México,Ciudad de México,2024-04,Microondas,70753,35
Sucursal_16,México,Ciudad de México,2024-05,Refrigeradores,18996,35
Sucursal_16,México,Ciudad de México,2024-05,Lavadoras,73995,35
Sucursal_16,México,Ciudad de México,2024-05,Televisores,107228,35
Sucursal_16,México,Ciudad de México,2024-05,Microondas,74363,35
Sucursal_16,México,Ciudad de México,2024-06,Refrigeradores,78967,35
Sucursal_16,México,Ciudad de México,2024-06,Lavadoras,72545,35
Sucursal_16,México,Ciudad de México,2024-06,Televisores,82521,35
Sucursal_16,México,Ciudad de México,2024-06,Microondas,31535,35
Sucursal_16,México,Ciudad de México,2024-07,Refrigeradores,46194,35
Sucursal_16,México,Ciudad de México,2024-07,Lavadoras,38491,35
Sucursal_16,México,Ciudad de México,2024-07,Televisores,122569,35
Sucursal_16,México,Ciudad de México,2024-07,Microondas,62880,35
Sucursal_16,México,Ciudad de México,2024-08,Refrigeradores,72565,35
Sucursal_16,México,Ciudad de México,2024-08,Lavadoras,50421,35
Sucursal_16,México,Ciudad de México,2024-08,Televisores,206363,35
Sucursal_16,México,Ciudad de México,2024-08,Microondas,49343,35
Sucursal_16,México,Ciudad de México,2024-09,Refrigeradores,50411,35
Sucursal_16,México,Ciudad de México,2024-09,Lavadoras,55046,35
Sucursal_16,México,Ciudad de México,2024-09,Televisores,120421,35
Sucursal_16,México,Ciudad de México,2024-09,Microondas,59693,35
Sucursal_16,México,Ciudad de México,2024-10,Refrigeradores,23226,35
Sucursal_16,México,Ciudad de México,2024-10,Lavadoras,27957,35
Sucursal_16,México,Ciudad de México,2024-10,Televisores,141391,35
Sucursal_16,México,Ciudad de México,2024-10,Microondas,51959,35
Sucursal_16,México,Ciudad de México,2024-11,Refrigeradores,76501,35
Sucursal_16,México,Ciudad de México,2024-11,Lavadoras,63416,35
